subject,exam_name,paper_number,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,unique_question_id,question_type
Archaeology,Question Papers of NET Dec. 2012,Paper III,71,सूची-I के मदों को सूची-II के मदों से सुमेलित कीजिए : सूची-I                             सूची-II a. मास्की शिलालेख             i. गुप्त b. ग्वालियर प्रशस्ति             ii. चन्देल c. यशोवर्मन का                  iii. मौर्य अभिलेख d. स्कन्दगुप्त का एरण          iv. प्रतिहार अभिलेख कूट : a b c d,iv iii i ii,ii i iv iii,iii iv ii i,iii i iv ii,C,ARC_6d7e7f14,Match the List
Archaeology,Question Papers of NET Dec. 2012,Paper III,72,सूची-I के मदों को सूची-II के मदों से सुमेलित कीजिए : सूची-I                          सूची-II a. विष्णु                        i. कायोत्सर्ग b. बुद्ध                         ii. पद्मपाणि c. जिन                        iii. धर्मचक्र प्रवर्तन d. अवलोकितेश्वर.           iv. गरुड़ध्वज कूट : a b c d,iii ii iv i,iv iii i ii,ii i iii iv,i iii ii iv,B,ARC_5b126fd8,Match the List
Archaeology,Question Papers of NET Dec. 2012,Paper III,73,सूची-I के मदों को सूची-II के मदों से सुमेलित कीजिए : सूची-I                          सूची-II a. महाबलिपुरम              i. कन्दरिया महादेव b. एलोरा                      ii. महास्तूप c. खजुराहो                   iii. कैलाशनाथ d. सांची                       iv. पाण्डव रथ कूट : a b c d,iv iii i ii,iii iv ii i,i iii iv iiii,ii iv iii i,A,ARC_d3ff5a86,Match the List
Archaeology,Question Papers of NET Dec. 2012,Paper III,74,सूची-I के मदों को सूची-II के मदों से सुमेलित कीजिए : सूची-I                   सूची-II a. लुम्बिनी अभिलेख i. हर्षवर्धन b. देव वरुणारक      ii. गोविन्द चन्द्र देव अभिलेख c. मानेर अभिलेख   iii. अशोक d. मधुबन अभिलेख iv. जीवितगुप्त कूट a b c d,i iii iv ii,iii ii iv i,iii iv ii i,ii iii iv i,C,ARC_4b19c8f1,Match the List
Archaeology,Question Papers of NET Dec. 2012,Paper III,75,"सूची-I के मदों को सूची-II के मदों से सुमेलित कीजिए : सूची-I                            सूची-II a. कैलाशनाथ, एलोरा        i. मंगलेश b. कन्दरिया महादेव          ii. उदयादित्य c. भोजपुर मन्दिर             iii. विद्याधर d. मेगुती मन्दिर, ऐहोल      iv. कृष्ण प्रथम कूट : a b c d",iv iii ii i,ii iii i iv,iii iv i ii,iv ii i iii,A,ARC_63263eea,Match the List
Archaeology,Question Papers of NET Dec. 2012,Paper II,1,विलाफ्राँशियाँ पशुवर्ग है,उच्च पुटा-प्रस्तर काल,व्यूर्म हिम युग,प्रारंभिक नूतन काल,निम्न प्रतिनूतन काल,D,ARC_6a575e7b,Normal MCQ
Archaeology,Question Papers of NET Dec. 2012,Paper II,2,पाषणकालीन उपकरणों की उपयोगिता की अध्ययन विधि है :,स्तर विज्ञान,सूक्ष्म चिह्नीय अध्ययन,शुल्कन प्रयोग,प्रारूपकीय विज्ञान,B,ARC_f7344f24,Normal MCQ
Archaeology,Question Papers of NET Dec. 2012,Paper II,3,व्यूर्म I तथा II स्टेडियल की संस्कृति है :,ऐशूलियन,मुस्टेरियन,ऑल्डोवान,पैरिगोर्डियन,B,ARC_45f2191f,Normal MCQ
Archaeology,Question Papers of NET Dec. 2012,Paper II,4,प्राचीनतम गुहा चित्र प्राप्त होते हैं,अल्टामीरा,भीमबैठका,ला मुस्तर गुफा,लहरिया-डीह शैलगृह,A,ARC_7d6011bf,Normal MCQ
Archaeology,Question Papers of NET Dec. 2012,Paper II,5,पकी मृद्-अवशेषों के तिथि-निर्धारण में कौन सी विधि उपयुक्त होगी ?,कार्बन -14,पोटैशियम आर्गन,वृक्ष-वलय विधि,उष्मा-दोप्ति तिथि विधि,D,ARC_981832c6,Normal MCQ
Archaeology,Question Papers of NET Dec. 2012,Paper II,6,किस स्थल से पर्सियन खाड़ी की बनी सील प्राप्त हुई है ?,रंगपुर,लोथल,धोलावीरा,कालीबंगन,B,ARC_ed141461,Normal MCQ
