subject,exam_name,paper_number,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,unique_question_id,question_type
Indian Culture,Question Papers of NET Dec. 2012,Paper II,9,रत्नविंसी समारोह के पश्चात् राजा किनके पास जाता था ?,महिषी,वावाता,रथकार,उपरोक्त सभी,D,IND_bf6908ef,Normal MCQ
Indian Culture,Question Papers of NET Dec. 2012,Paper II,10,"सबसे पहले चार आश्रमों का वर्णन आया है, वह उपनिषद कौन सा है ?",ईशा,छन्दोग्य,ज्बालोपनिषद्,बृहदारण्यक,C,IND_dcfa3737,Normal MCQ
Indian Culture,Question Papers of NET Dec. 2012,Paper II,11,निम्नलिखित में से कौन सा कनिष्क का समकालीन नहीं था ?,नागसेन,अश्वघोष,वसुमित्र,चरक,A,IND_e5adb2a5,Identify the Incorrect Statement
Indian Culture,Question Papers of NET Dec. 2012,Paper II,12,महावीर ने किस भाषा में अपना प्रवचन किया ?,मागधी,सूरसेनी,अर्ध-मागधी,पालि,C,IND_a5385d83,Normal MCQ
Indian Culture,Question Papers of NET Dec. 2012,Paper II,13,निम्नलिखित में से शंकराचार्य के अद्वैत दर्शन की विशिष्टता कौन सी है ?,ब्रह्म अन्तिम वास्तविकता है ।,सभी त्रुटियाँ अज्ञानतावश होती हैं ।,वास्तविकता के दो स्तर - पारम्परिक वास्तविकता और पूर्ण वास्तविकता,उपरोक्त सभी,D,IND_f2e9b685,Normal MCQ
Indian Culture,Question Papers of NET Dec. 2012,Paper II,14,किस मूर्ति कला में सबसे पहले रामायण से दृश्य प्रकट हुए ?,नचना कुठार,एरण,ओसियाँ,खजुराहो,A,IND_267d61f0,Normal MCQ
Indian Culture,Question Papers of NET Dec. 2012,Paper II,15,निम्नलिखित शिलालेखों में से कौन सा शिलालेख अशोक के धार्मिक सामंजस्य के बारे में बतलाता है ?,शिलालेख II,शिलालेख X,शिलालेख XII,शिलालेख XIII,C,IND_0fc9fb69,Normal MCQ
Indian Culture,Question Papers of NET Dec. 2012,Paper II,16,नारद ने कितने प्रकार के दासों का वर्णन किया है ?,5,10,15,20,C,IND_9649de51,Normal MCQ
Indian Culture,Question Papers of NET Dec. 2012,Paper II,17,पांचरात्र पद्धति किस सम्प्रदाय का अंग है ?,वैष्णव,जैन,शैव,आजीविक,A,IND_be1ffb63,Normal MCQ
Indian Culture,Question Papers of NET Dec. 2012,Paper II,18,विष्टि' शब्द का अर्थ है,उपज में राज्य का भाग,संकटकालीन कर,बलात श्रम,मध्यस्थों द्वारा कर संग्रह,C,IND_9faee2db,Normal MCQ
Indian Culture,Question Papers of NET Dec. 2012,Paper II,19,कनिष्क के स्वर्ण सिक्कों पर किस सम्प्रदाय के देवता वर्णित हैं?,भारतीय देवता,ईरानी देवता,ग्रीक देवता,उपरोक्त सभी,D,IND_0e1c90b2,Normal MCQ
Indian Culture,Question Papers of NET Dec. 2012,Paper II,20,मेधातिथि निम्नलिखित स्मृतियों में से किसका टीकाकार था ?,मनु स्मृति,विष्णु स्मृति,नारद स्मृति,कात्यायन स्मृति,A,IND_46ea0ec8,Normal MCQ
Indian Culture,Question Papers of NET Dec. 2012,Paper II,21,तंजौर स्थित बृहदेश्वर मंदिर का निर्माण किसने किया ?,परान्तक प्रथम,राजेन्द्र प्रथम,राज राज प्रथम,राजाधिराज,C,IND_584dfd65,Normal MCQ
